Time Period,OrgCode,ParentOrgCode,MonitoringCategory,EthnicGroup,QuitStatus,Sex,Total
2019/20 Q2,E06000026,E12000009,Any other Black,Black,Quit,Female,0
2019/20 Q2,E06000026,E12000009,Any other Black,Black,Quit,Male,0
2019/20 Q2,E06000026,E12000009,Any other Black,Black,Set quit date,Female,0
2019/20 Q2,E06000026,E12000009,Any other Black,Black,Set quit date,Male,0
2019/20 Q2,E06000026,E12000009,Any other White,White,Quit,Female,7
2019/20 Q2,E06000026,E12000009,Any other White,White,Quit,Male,4
2019/20 Q2,E06000026,E12000009,Any other White,White,Set quit date,Female,13
2019/20 Q2,E06000026,E12000009,Any other White,White,Set quit date,Male,15
2019/20 Q2,E06000026,E12000009,Any other ethnic,Any other ethnic,Quit,Female,4
2019/20 Q2,E06000026,E12000009,Any other ethnic,Any other ethnic,Quit,Male,1
2019/20 Q2,E06000026,E12000009,Any other ethnic,Any other ethnic,Set quit date,Female,14
2019/20 Q2,E06000026,E12000009,Any other ethnic,Any other ethnic,Set quit date,Male,4
2019/20 Q2,E06000026,E12000009,Any other mixed,Mixed,Quit,Female,0
2019/20 Q2,E06000026,E12000009,Any other mixed,Mixed,Quit,Male,0
2019/20 Q2,E06000026,E12000009,Any other mixed,Mixed,Set quit date,Female,0
2019/20 Q2,E06000026,E12000009,Any other mixed,Mixed,Set quit date,Male,0
2019/20 Q2,E06000026,E12000009,Bangladeshi,Asian,Quit,Female,0
2019/20 Q2,E06000026,E12000009,Bangladeshi,Asian,Quit,Male,0
2019/20 Q2,E06000026,E12000009,Bangladeshi,Asian,Set quit date,Female,0
2019/20 Q2,E06000026,E12000009,Bangladeshi,Asian,Set quit date,Male,0
2019/20 Q2,E06000026,E12000009,Caribbean,Black,Quit,Female,0
2019/20 Q2,E06000026,E12000009,Caribbean,Black,Quit,Male,0
2019/20 Q2,E06000026,E12000009,Caribbean,Black,Set quit date,Female,0
2019/20 Q2,E06000026,E12000009,Caribbean,Black,Set quit date,Male,0
2019/20 Q2,E06000026,E12000009,Chinese,Any other ethnic,Quit,Female,0
2019/20 Q2,E06000026,E12000009,Chinese,Any other ethnic,Quit,Male,0
2019/20 Q2,E06000026,E12000009,Chinese,Any other ethnic,Set quit date,Female,0
2019/20 Q2,E06000026,E12000009,Chinese,Any other ethnic,Set quit date,Male,0
2019/20 Q2,E06000026,E12000009,Indian,Asian,Quit,Female,0
2019/20 Q2,E06000026,E12000009,Indian,Asian,Quit,Male,0
2019/20 Q2,E06000026,E12000009,Indian,Asian,Set quit date,Female,0
2019/20 Q2,E06000026,E12000009,Indian,Asian,Set quit date,Male,0
2019/20 Q2,E06000026,E12000009,Not stated,Not stated,Quit,Female,15
2019/20 Q2,E06000026,E12000009,Not stated,Not stated,Quit,Male,11
2019/20 Q2,E06000026,E12000009,Not stated,Not stated,Set quit date,Female,30
2019/20 Q2,E06000026,E12000009,Not stated,Not stated,Set quit date,Male,28
2019/20 Q2,E06000026,E12000009,Pakistani,Asian,Quit,Female,0
2019/20 Q2,E06000026,E12000009,Pakistani,Asian,Quit,Male,0
2019/20 Q2,E06000026,E12000009,Pakistani,Asian,Set quit date,Female,0
2019/20 Q2,E06000026,E12000009,Pakistani,Asian,Set quit date,Male,1
2019/20 Q2,E06000026,E12000009,White British,White,Quit,Female,136
2019/20 Q2,E06000026,E12000009,White British,White,Quit,Male,98
2019/20 Q2,E06000026,E12000009,White British,White,Set quit date,Female,313
2019/20 Q2,E06000026,E12000009,White British,White,Set quit date,Male,241
2019/20 Q2,E06000026,E12000009,White Irish,White,Quit,Female,4
2019/20 Q2,E06000026,E12000009,White Irish,White,Quit,Male,0
2019/20 Q2,E06000026,E12000009,White Irish,White,Set quit date,Female,4
2019/20 Q2,E06000026,E12000009,White Irish,White,Set quit date,Male,1
2019/20 Q2,E06000026,E12000009,White and Asian,Mixed,Quit,Female,0
2019/20 Q2,E06000026,E12000009,White and Asian,Mixed,Quit,Male,0
2019/20 Q2,E06000026,E12000009,White and Asian,Mixed,Set quit date,Female,0
2019/20 Q2,E06000026,E12000009,White and Asian,Mixed,Set quit date,Male,0
2019/20 Q2,E06000026,E12000009,White and Black African,Mixed,Quit,Female,2
2019/20 Q2,E06000026,E12000009,White and Black African,Mixed,Quit,Male,0
2019/20 Q2,E06000026,E12000009,White and Black African,Mixed,Set quit date,Female,3
2019/20 Q2,E06000026,E12000009,White and Black African,Mixed,Set quit date,Male,0
2019/20 Q2,E06000026,E12000009,White and Black Caribbean,Mixed,Quit,Female,0
2019/20 Q2,E06000026,E12000009,White and Black Caribbean,Mixed,Quit,Male,0
2019/20 Q2,E06000026,E12000009,White and Black Caribbean,Mixed,Set quit date,Female,1
2019/20 Q2,E06000026,E12000009,White and Black Caribbean,Mixed,Set quit date,Male,0
2019/20 Q2,E06000027,E12000009,African,Black,Quit,Female,0
2019/20 Q2,E06000027,E12000009,African,Black,Quit,Male,0
2019/20 Q2,E06000027,E12000009,African,Black,Set quit date,Female,0
2019/20 Q2,E06000027,E12000009,African,Black,Set quit date,Male,0
2019/20 Q2,E06000027,E12000009,Any other Asian,Asian,Quit,Female,0
2019/20 Q2,E06000027,E12000009,Any other Asian,Asian,Quit,Male,0
2019/20 Q2,E06000027,E12000009,Any other Asian,Asian,Set quit date,Female,0
2019/20 Q2,E06000027,E12000009,Any other Asian,Asian,Set quit date,Male,0
2019/20 Q2,E06000027,E12000009,Any other Black,Black,Quit,Female,0
2019/20 Q2,E06000027,E12000009,Any other Black,Black,Quit,Male,0
2019/20 Q2,E06000027,E12000009,Any other Black,Black,Set quit date,Female,0
2019/20 Q2,E06000027,E12000009,Any other Black,Black,Set quit date,Male,0
2019/20 Q2,E06000027,E12000009,Any other White,White,Quit,Female,0
2019/20 Q2,E06000027,E12000009,Any other White,White,Quit,Male,0
2019/20 Q2,E06000027,E12000009,Any other White,White,Set quit date,Female,0
2019/20 Q2,E06000027,E12000009,Any other White,White,Set quit date,Male,0
2019/20 Q2,E06000027,E12000009,Any other ethnic,Any other ethnic,Quit,Female,0
2019/20 Q2,E06000027,E12000009,Any other ethnic,Any other ethnic,Quit,Male,0
2019/20 Q2,E06000027,E12000009,Any other ethnic,Any other ethnic,Set quit date,Female,0
2019/20 Q2,E06000027,E12000009,Any other ethnic,Any other ethnic,Set quit date,Male,0
2019/20 Q2,E06000027,E12000009,Any other mixed,Mixed,Quit,Female,0
2019/20 Q2,E06000027,E12000009,Any other mixed,Mixed,Quit,Male,0
2019/20 Q2,E06000027,E12000009,Any other mixed,Mixed,Set quit date,Female,0
2019/20 Q2,E06000027,E12000009,Any other mixed,Mixed,Set quit date,Male,0
2019/20 Q2,E06000027,E12000009,Bangladeshi,Asian,Quit,Female,1
2019/20 Q2,E06000027,E12000009,Bangladeshi,Asian,Quit,Male,0
2019/20 Q2,E06000027,E12000009,Bangladeshi,Asian,Set quit date,Female,1
2019/20 Q2,E06000027,E12000009,Bangladeshi,Asian,Set quit date,Male,0
2019/20 Q2,E06000027,E12000009,Caribbean,Black,Quit,Female,0
2019/20 Q2,E06000027,E12000009,Caribbean,Black,Quit,Male,0
2019/20 Q2,E06000027,E12000009,Caribbean,Black,Set quit date,Female,0
2019/20 Q2,E06000027,E12000009,Caribbean,Black,Set quit date,Male,0
2019/20 Q2,E06000027,E12000009,Chinese,Any other ethnic,Quit,Female,0
2019/20 Q2,E06000027,E12000009,Chinese,Any other ethnic,Quit,Male,0
2019/20 Q2,E06000027,E12000009,Chinese,Any other ethnic,Set quit date,Female,0
2019/20 Q2,E06000027,E12000009,Chinese,Any other ethnic,Set quit date,Male,0
2019/20 Q2,E06000027,E12000009,Indian,Asian,Quit,Female,0
2019/20 Q2,E06000027,E12000009,Indian,Asian,Quit,Male,0
2019/20 Q2,E06000027,E12000009,Indian,Asian,Set quit date,Female,0
2019/20 Q2,E06000027,E12000009,Indian,Asian,Set quit date,Male,0
2019/20 Q2,E06000027,E12000009,Not stated,Not stated,Quit,Female,8
2019/20 Q2,E06000027,E12000009,Not stated,Not stated,Quit,Male,2
2019/20 Q2,E06000027,E12000009,Not stated,Not stated,Set quit date,Female,16
2019/20 Q2,E06000027,E12000009,Not stated,Not stated,Set quit date,Male,12
2019/20 Q2,E06000027,E12000009,Pakistani,Asian,Quit,Female,0
2019/20 Q2,E06000027,E12000009,Pakistani,Asian,Quit,Male,0
2019/20 Q2,E06000027,E12000009,Pakistani,Asian,Set quit date,Female,0
2019/20 Q2,E06000027,E12000009,Pakistani,Asian,Set quit date,Male,0
2019/20 Q2,E06000027,E12000009,White British,White,Quit,Female,54
2019/20 Q2,E06000027,E12000009,White British,White,Quit,Male,44
2019/20 Q2,E06000027,E12000009,White British,White,Set quit date,Female,114
2019/20 Q2,E06000027,E12000009,White British,White,Set quit date,Male,94
2019/20 Q2,E06000027,E12000009,White Irish,White,Quit,Female,0
2019/20 Q2,E06000027,E12000009,White Irish,White,Quit,Male,0
2019/20 Q2,E06000027,E12000009,White Irish,White,Set quit date,Female,0
2019/20 Q2,E06000027,E12000009,White Irish,White,Set quit date,Male,0
2019/20 Q2,E06000027,E12000009,White and Asian,Mixed,Quit,Female,0
2019/20 Q2,E06000027,E12000009,White and Asian,Mixed,Quit,Male,0
2019/20 Q2,E06000027,E12000009,White and Asian,Mixed,Set quit date,Female,0
2019/20 Q2,E06000027,E12000009,White and Asian,Mixed,Set quit date,Male,0
2019/20 Q2,E06000027,E12000009,White and Black African,Mixed,Quit,Female,0
2019/20 Q2,E06000027,E12000009,White and Black African,Mixed,Quit,Male,0
2019/20 Q2,E06000027,E12000009,White and Black African,Mixed,Set quit date,Female,0
2019/20 Q2,E06000027,E12000009,White and Black African,Mixed,Set quit date,Male,1
2019/20 Q2,E06000027,E12000009,White and Black Caribbean,Mixed,Quit,Female,0
2019/20 Q2,E06000027,E12000009,White and Black Caribbean,Mixed,Quit,Male,0
2019/20 Q2,E06000027,E12000009,White and Black Caribbean,Mixed,Set quit date,Female,0
2019/20 Q2,E06000027,E12000009,White and Black Caribbean,Mixed,Set quit date,Male,1
2019/20 Q2,E06000030,E12000009,African,Black,Quit,Female,0
2019/20 Q2,E06000030,E12000009,African,Black,Quit,Male,0
2019/20 Q2,E06000030,E12000009,African,Black,Set quit date,Female,0
2019/20 Q2,E06000030,E12000009,African,Black,Set quit date,Male,0
2019/20 Q2,E06000030,E12000009,Any other Asian,Asian,Quit,Female,0
2019/20 Q2,E06000030,E12000009,Any other Asian,Asian,Quit,Male,1
2019/20 Q2,E06000030,E12000009,Any other Asian,Asian,Set quit date,Female,0
2019/20 Q2,E06000030,E12000009,Any other Asian,Asian,Set quit date,Male,3
2019/20 Q2,E06000030,E12000009,Any other Black,Black,Quit,Female,0
2019/20 Q2,E06000030,E12000009,Any other Black,Black,Quit,Male,0
2019/20 Q2,E06000030,E12000009,Any other Black,Black,Set quit date,Female,1
2019/20 Q2,E06000030,E12000009,Any other Black,Black,Set quit date,Male,0
2019/20 Q2,E06000030,E12000009,Any other White,White,Quit,Female,6
2019/20 Q2,E06000030,E12000009,Any other White,White,Quit,Male,12
2019/20 Q2,E06000030,E12000009,Any other White,White,Set quit date,Female,22
2019/20 Q2,E06000030,E12000009,Any other White,White,Set quit date,Male,17
2019/20 Q2,E06000030,E12000009,Any other ethnic,Any other ethnic,Quit,Female,0
2019/20 Q2,E06000030,E12000009,Any other ethnic,Any other ethnic,Quit,Male,0
2019/20 Q2,E06000030,E12000009,Any other ethnic,Any other ethnic,Set quit date,Female,0
2019/20 Q2,E06000030,E12000009,Any other ethnic,Any other ethnic,Set quit date,Male,3
2019/20 Q2,E06000030,E12000009,Any other mixed,Mixed,Quit,Female,0
2019/20 Q2,E06000030,E12000009,Any other mixed,Mixed,Quit,Male,0
2019/20 Q2,E06000030,E12000009,Any other mixed,Mixed,Set quit date,Female,0
2019/20 Q2,E06000030,E12000009,Any other mixed,Mixed,Set quit date,Male,0
2019/20 Q2,E06000030,E12000009,Bangladeshi,Asian,Quit,Female,0
2019/20 Q2,E06000030,E12000009,Bangladeshi,Asian,Quit,Male,0
2019/20 Q2,E06000030,E12000009,Bangladeshi,Asian,Set quit date,Female,0
2019/20 Q2,E06000030,E12000009,Bangladeshi,Asian,Set quit date,Male,0
2019/20 Q2,E06000030,E12000009,Caribbean,Black,Quit,Female,0
2019/20 Q2,E06000030,E12000009,Caribbean,Black,Quit,Male,1
2019/20 Q2,E06000030,E12000009,Caribbean,Black,Set quit date,Female,0
2019/20 Q2,E06000030,E12000009,Caribbean,Black,Set quit date,Male,1
2019/20 Q2,E06000030,E12000009,Chinese,Any other ethnic,Quit,Female,0
2019/20 Q2,E06000030,E12000009,Chinese,Any other ethnic,Quit,Male,0
2019/20 Q2,E06000030,E12000009,Chinese,Any other ethnic,Set quit date,Female,0
2019/20 Q2,E06000030,E12000009,Chinese,Any other ethnic,Set quit date,Male,0
2019/20 Q2,E06000030,E12000009,Indian,Asian,Quit,Female,1
2019/20 Q2,E06000030,E12000009,Indian,Asian,Quit,Male,2
2019/20 Q2,E06000030,E12000009,Indian,Asian,Set quit date,Female,6
2019/20 Q2,E06000030,E12000009,Indian,Asian,Set quit date,Male,8
2019/20 Q2,E06000030,E12000009,Not stated,Not stated,Quit,Female,0
2019/20 Q2,E06000030,E12000009,Not stated,Not stated,Quit,Male,0
2019/20 Q2,E06000030,E12000009,Not stated,Not stated,Set quit date,Female,0
2019/20 Q2,E06000030,E12000009,Not stated,Not stated,Set quit date,Male,1
2019/20 Q2,E06000030,E12000009,Pakistani,Asian,Quit,Female,0
2019/20 Q2,E06000030,E12000009,Pakistani,Asian,Quit,Male,0
2019/20 Q2,E06000030,E12000009,Pakistani,Asian,Set quit date,Female,0
2019/20 Q2,E06000030,E12000009,Pakistani,Asian,Set quit date,Male,1
2019/20 Q2,E06000030,E12000009,White British,White,Quit,Female,32
2019/20 Q2,E06000030,E12000009,White British,White,Quit,Male,39
2019/20 Q2,E06000030,E12000009,White British,White,Set quit date,Female,183
2019/20 Q2,E06000030,E12000009,White British,White,Set quit date,Male,176
2019/20 Q2,E06000030,E12000009,White Irish,White,Quit,Female,0
2019/20 Q2,E06000030,E12000009,White Irish,White,Quit,Male,1
2019/20 Q2,E06000030,E12000009,White Irish,White,Set quit date,Female,0
2019/20 Q2,E06000030,E12000009,White Irish,White,Set quit date,Male,1
2019/20 Q2,E06000030,E12000009,White and Asian,Mixed,Quit,Female,0
2019/20 Q2,E06000030,E12000009,White and Asian,Mixed,Quit,Male,0
2019/20 Q2,E06000030,E12000009,White and Asian,Mixed,Set quit date,Female,0
2019/20 Q2,E06000030,E12000009,White and Asian,Mixed,Set quit date,Male,0
2019/20 Q2,E06000030,E12000009,White and Black African,Mixed,Quit,Female,0
2019/20 Q2,E06000030,E12000009,White and Black African,Mixed,Quit,Male,0
2019/20 Q2,E06000030,E12000009,White and Black African,Mixed,Set quit date,Female,0
2019/20 Q2,E06000030,E12000009,White and Black African,Mixed,Set quit date,Male,0
2019/20 Q2,E06000030,E12000009,White and Black Caribbean,Mixed,Quit,Female,0
2019/20 Q2,E06000030,E12000009,White and Black Caribbean,Mixed,Quit,Male,0
2019/20 Q2,E06000030,E12000009,White and Black Caribbean,Mixed,Set quit date,Female,4
2019/20 Q2,E06000030,E12000009,White and Black Caribbean,Mixed,Set quit date,Male,0
2019/20 Q2,E06000031,E12000006,African,Black,Quit,Female,2
2019/20 Q2,E06000031,E12000006,African,Black,Quit,Male,2
2019/20 Q2,E06000031,E12000006,African,Black,Set quit date,Female,2
2019/20 Q2,E06000031,E12000006,African,Black,Set quit date,Male,4
2019/20 Q2,E06000031,E12000006,Any other Asian,Asian,Quit,Female,2
2019/20 Q2,E06000031,E12000006,Any other Asian,Asian,Quit,Male,1
2019/20 Q2,E06000031,E12000006,Any other Asian,Asian,Set quit date,Female,3
2019/20 Q2,E06000031,E12000006,Any other Asian,Asian,Set quit date,Male,1
2019/20 Q2,E06000031,E12000006,Any other Black,Black,Quit,Female,0
2019/20 Q2,E06000031,E12000006,Any other Black,Black,Quit,Male,1
2019/20 Q2,E06000031,E12000006,Any other Black,Black,Set quit date,Female,1
2019/20 Q2,E06000031,E12000006,Any other Black,Black,Set quit date,Male,3
2019/20 Q2,E06000031,E12000006,Any other White,White,Quit,Female,23
2019/20 Q2,E06000031,E12000006,Any other White,White,Quit,Male,27
2019/20 Q2,E06000031,E12000006,Any other White,White,Set quit date,Female,73
2019/20 Q2,E06000031,E12000006,Any other White,White,Set quit date,Male,70
2019/20 Q2,E06000031,E12000006,Any other ethnic,Any other ethnic,Quit,Female,0
2019/20 Q2,E06000031,E12000006,Any other ethnic,Any other ethnic,Quit,Male,1
2019/20 Q2,E06000031,E12000006,Any other ethnic,Any other ethnic,Set quit date,Female,8
2019/20 Q2,E06000031,E12000006,Any other ethnic,Any other ethnic,Set quit date,Male,3
2019/20 Q2,E06000031,E12000006,Any other mixed,Mixed,Quit,Female,0
2019/20 Q2,E06000031,E12000006,Any other mixed,Mixed,Quit,Male,3
2019/20 Q2,E06000031,E12000006,Any other mixed,Mixed,Set quit date,Female,2
2019/20 Q2,E06000031,E12000006,Any other mixed,Mixed,Set quit date,Male,3
2019/20 Q2,E06000031,E12000006,Bangladeshi,Asian,Quit,Female,0
2019/20 Q2,E06000031,E12000006,Bangladeshi,Asian,Quit,Male,0
2019/20 Q2,E06000031,E12000006,Bangladeshi,Asian,Set quit date,Female,1
2019/20 Q2,E06000031,E12000006,Bangladeshi,Asian,Set quit date,Male,0
2019/20 Q2,E06000031,E12000006,Caribbean,Black,Quit,Female,0
2019/20 Q2,E06000031,E12000006,Caribbean,Black,Quit,Male,0
2019/20 Q2,E06000031,E12000006,Caribbean,Black,Set quit date,Female,0
2019/20 Q2,E06000031,E12000006,Caribbean,Black,Set quit date,Male,2
2019/20 Q2,E06000031,E12000006,Chinese,Any other ethnic,Quit,Female,0
2019/20 Q2,E06000031,E12000006,Chinese,Any other ethnic,Quit,Male,1
2019/20 Q2,E06000031,E12000006,Chinese,Any other ethnic,Set quit date,Female,0
2019/20 Q2,E06000031,E12000006,Chinese,Any other ethnic,Set quit date,Male,2
2019/20 Q2,E06000031,E12000006,Indian,Asian,Quit,Female,0
2019/20 Q2,E06000031,E12000006,Indian,Asian,Quit,Male,3
2019/20 Q2,E06000031,E12000006,Indian,Asian,Set quit date,Female,1
2019/20 Q2,E06000031,E12000006,Indian,Asian,Set quit date,Male,5
2019/20 Q2,E06000031,E12000006,Not stated,Not stated,Quit,Female,3
2019/20 Q2,E06000031,E12000006,Not stated,Not stated,Quit,Male,7
2019/20 Q2,E06000031,E12000006,Not stated,Not stated,Set quit date,Female,7
2019/20 Q2,E06000031,E12000006,Not stated,Not stated,Set quit date,Male,10
2019/20 Q2,E06000031,E12000006,Pakistani,Asian,Quit,Female,2
2019/20 Q2,E06000031,E12000006,Pakistani,Asian,Quit,Male,10
2019/20 Q2,E06000031,E12000006,Pakistani,Asian,Set quit date,Female,3
2019/20 Q2,E06000031,E12000006,Pakistani,Asian,Set quit date,Male,26
2019/20 Q2,E06000031,E12000006,White British,White,Quit,Female,85
2019/20 Q2,E06000031,E12000006,White British,White,Quit,Male,60
2019/20 Q2,E06000031,E12000006,White British,White,Set quit date,Female,175
2019/20 Q2,E06000031,E12000006,White British,White,Set quit date,Male,147
2019/20 Q2,E06000031,E12000006,White Irish,White,Quit,Female,1
2019/20 Q2,E06000031,E12000006,White Irish,White,Quit,Male,1
2019/20 Q2,E06000031,E12000006,White Irish,White,Set quit date,Female,1
2019/20 Q2,E06000031,E12000006,White Irish,White,Set quit date,Male,3
2019/20 Q2,E06000031,E12000006,White and Asian,Mixed,Quit,Female,0
2019/20 Q2,E06000031,E12000006,White and Asian,Mixed,Quit,Male,0
2019/20 Q2,E06000031,E12000006,White and Asian,Mixed,Set quit date,Female,1
2019/20 Q2,E06000031,E12000006,White and Asian,Mixed,Set quit date,Male,2
2019/20 Q2,E06000031,E12000006,White and Black African,Mixed,Quit,Female,0
2019/20 Q2,E06000031,E12000006,White and Black African,Mixed,Quit,Male,0
2019/20 Q2,E06000031,E12000006,White and Black African,Mixed,Set quit date,Female,0
2019/20 Q2,E06000031,E12000006,White and Black African,Mixed,Set quit date,Male,2
2019/20 Q2,E06000031,E12000006,White and Black Caribbean,Mixed,Quit,Female,2
2019/20 Q2,E06000031,E12000006,White and Black Caribbean,Mixed,Quit,Male,2
2019/20 Q2,E06000031,E12000006,White and Black Caribbean,Mixed,Set quit date,Female,3
2019/20 Q2,E06000031,E12000006,White and Black Caribbean,Mixed,Set quit date,Male,2
2019/20 Q2,E06000032,E12000006,African,Black,Quit,Female,2
2019/20 Q2,E06000032,E12000006,African,Black,Quit,Male,0
2019/20 Q2,E06000032,E12000006,African,Black,Set quit date,Female,7
2019/20 Q2,E06000032,E12000006,African,Black,Set quit date,Male,2
2019/20 Q2,E06000032,E12000006,Any other Asian,Asian,Quit,Female,3
2019/20 Q2,E06000032,E12000006,Any other Asian,Asian,Quit,Male,3
2019/20 Q2,E06000032,E12000006,Any other Asian,Asian,Set quit date,Female,9
2019/20 Q2,E06000032,E12000006,Any other Asian,Asian,Set quit date,Male,4
2019/20 Q2,E06000032,E12000006,Any other Black,Black,Quit,Female,0
2019/20 Q2,E06000032,E12000006,Any other Black,Black,Quit,Male,1
2019/20 Q2,E06000032,E12000006,Any other Black,Black,Set quit date,Female,2
2019/20 Q2,E06000032,E12000006,Any other Black,Black,Set quit date,Male,1
2019/20 Q2,E06000032,E12000006,Any other White,White,Quit,Female,25
2019/20 Q2,E06000032,E12000006,Any other White,White,Quit,Male,15
2019/20 Q2,E06000032,E12000006,Any other White,White,Set quit date,Female,46
2019/20 Q2,E06000032,E12000006,Any other White,White,Set quit date,Male,30
2019/20 Q2,E06000032,E12000006,Any other ethnic,Any other ethnic,Quit,Female,1
2019/20 Q2,E06000032,E12000006,Any other ethnic,Any other ethnic,Quit,Male,2
2019/20 Q2,E06000032,E12000006,Any other ethnic,Any other ethnic,Set quit date,Female,3
2019/20 Q2,E06000032,E12000006,Any other ethnic,Any other ethnic,Set quit date,Male,4
2019/20 Q2,E06000032,E12000006,Any other mixed,Mixed,Quit,Female,0
2019/20 Q2,E06000032,E12000006,Any other mixed,Mixed,Quit,Male,0
2019/20 Q2,E06000032,E12000006,Any other mixed,Mixed,Set quit date,Female,0
2019/20 Q2,E06000032,E12000006,Any other mixed,Mixed,Set quit date,Male,0
2019/20 Q2,E06000032,E12000006,Bangladeshi,Asian,Quit,Female,3
2019/20 Q2,E06000032,E12000006,Bangladeshi,Asian,Quit,Male,18
2019/20 Q2,E06000032,E12000006,Bangladeshi,Asian,Set quit date,Female,4
2019/20 Q2,E06000032,E12000006,Bangladeshi,Asian,Set quit date,Male,33
2019/20 Q2,E06000032,E12000006,Caribbean,Black,Quit,Female,9
2019/20 Q2,E06000032,E12000006,Caribbean,Black,Quit,Male,3
2019/20 Q2,E06000032,E12000006,Caribbean,Black,Set quit date,Female,19
2019/20 Q2,E06000032,E12000006,Caribbean,Black,Set quit date,Male,7
2019/20 Q2,E06000032,E12000006,Chinese,Any other ethnic,Quit,Female,0
2019/20 Q2,E06000032,E12000006,Chinese,Any other ethnic,Quit,Male,0
2019/20 Q2,E06000032,E12000006,Chinese,Any other ethnic,Set quit date,Female,0
2019/20 Q2,E06000032,E12000006,Chinese,Any other ethnic,Set quit date,Male,0
2019/20 Q2,E06000032,E12000006,Indian,Asian,Quit,Female,2
2019/20 Q2,E06000032,E12000006,Indian,Asian,Quit,Male,4
2019/20 Q2,E06000032,E12000006,Indian,Asian,Set quit date,Female,2
2019/20 Q2,E06000032,E12000006,Indian,Asian,Set quit date,Male,14
2019/20 Q2,E06000032,E12000006,Not stated,Not stated,Quit,Female,10
2019/20 Q2,E06000032,E12000006,Not stated,Not stated,Quit,Male,3
2019/20 Q2,E06000032,E12000006,Not stated,Not stated,Set quit date,Female,19
2019/20 Q2,E06000032,E12000006,Not stated,Not stated,Set quit date,Male,14
2019/20 Q2,E06000032,E12000006,Pakistani,Asian,Quit,Female,10
2019/20 Q2,E06000032,E12000006,Pakistani,Asian,Quit,Male,35
2019/20 Q2,E06000032,E12000006,Pakistani,Asian,Set quit date,Female,17
2019/20 Q2,E06000032,E12000006,Pakistani,Asian,Set quit date,Male,71
2019/20 Q2,E06000032,E12000006,White British,White,Quit,Female,98
2019/20 Q2,E06000032,E12000006,White British,White,Quit,Male,64
2019/20 Q2,E06000032,E12000006,White British,White,Set quit date,Female,223
2019/20 Q2,E06000032,E12000006,White British,White,Set quit date,Male,138
2019/20 Q2,E06000032,E12000006,White Irish,White,Quit,Female,4
2019/20 Q2,E06000032,E12000006,White Irish,White,Quit,Male,3
2019/20 Q2,E06000032,E12000006,White Irish,White,Set quit date,Female,13
2019/20 Q2,E06000032,E12000006,White Irish,White,Set quit date,Male,5
2019/20 Q2,E06000032,E12000006,White and Asian,Mixed,Quit,Female,1
2019/20 Q2,E06000032,E12000006,White and Asian,Mixed,Quit,Male,1
2019/20 Q2,E06000032,E12000006,White and Asian,Mixed,Set quit date,Female,1
2019/20 Q2,E06000032,E12000006,White and Asian,Mixed,Set quit date,Male,2
2019/20 Q2,E06000032,E12000006,White and Black African,Mixed,Quit,Female,0
2019/20 Q2,E06000032,E12000006,White and Black African,Mixed,Quit,Male,1
2019/20 Q2,E06000032,E12000006,White and Black African,Mixed,Set quit date,Female,1
2019/20 Q2,E06000032,E12000006,White and Black African,Mixed,Set quit date,Male,1
2019/20 Q2,E06000032,E12000006,White and Black Caribbean,Mixed,Quit,Female,5
2019/20 Q2,E06000032,E12000006,White and Black Caribbean,Mixed,Quit,Male,1
2019/20 Q2,E06000032,E12000006,White and Black Caribbean,Mixed,Set quit date,Female,10
2019/20 Q2,E06000032,E12000006,White and Black Caribbean,Mixed,Set quit date,Male,3
2019/20 Q2,E06000033,E12000006,African,Black,Quit,Female,0
2019/20 Q2,E06000033,E12000006,African,Black,Quit,Male,1
2019/20 Q2,E06000033,E12000006,African,Black,Set quit date,Female,0
2019/20 Q2,E06000033,E12000006,African,Black,Set quit date,Male,2
2019/20 Q2,E06000033,E12000006,Any other Asian,Asian,Quit,Female,0
2019/20 Q2,E06000033,E12000006,Any other Asian,Asian,Quit,Male,0
2019/20 Q2,E06000033,E12000006,Any other Asian,Asian,Set quit date,Female,0
2019/20 Q2,E06000033,E12000006,Any other Asian,Asian,Set quit date,Male,6
2019/20 Q2,E06000033,E12000006,Any other Black,Black,Quit,Female,0
2019/20 Q2,E06000033,E12000006,Any other Black,Black,Quit,Male,0
2019/20 Q2,E06000033,E12000006,Any other Black,Black,Set quit date,Female,2
2019/20 Q2,E06000033,E12000006,Any other Black,Black,Set quit date,Male,2
2019/20 Q2,E06000033,E12000006,Any other White,White,Quit,Female,6
2019/20 Q2,E06000033,E12000006,Any other White,White,Quit,Male,12
2019/20 Q2,E06000033,E12000006,Any other White,White,Set quit date,Female,23
2019/20 Q2,E06000033,E12000006,Any other White,White,Set quit date,Male,23
2019/20 Q2,E06000033,E12000006,Any other ethnic,Any other ethnic,Quit,Female,1
2019/20 Q2,E06000033,E12000006,Any other ethnic,Any other ethnic,Quit,Male,0
2019/20 Q2,E06000033,E12000006,Any other ethnic,Any other ethnic,Set quit date,Female,1
2019/20 Q2,E06000033,E12000006,Any other ethnic,Any other ethnic,Set quit date,Male,3
2019/20 Q2,E06000033,E12000006,Any other mixed,Mixed,Quit,Female,0
2019/20 Q2,E06000033,E12000006,Any other mixed,Mixed,Quit,Male,1
2019/20 Q2,E06000033,E12000006,Any other mixed,Mixed,Set quit date,Female,3
2019/20 Q2,E06000033,E12000006,Any other mixed,Mixed,Set quit date,Male,4
